대분류,중분류,법인명,브랜드명,brno,crno
외식,커피/음료,디저트부티크엠,디저트부티크엠,2093262884,
외식,커피/음료,디커피:DCOFFEE,디커피,2784700587,
외식,커피/음료,딜라이트푸드,"붕어네, 커피",2246200415,
외식,커피/음료,땡큐베리머치,땡큐베리머치,,
외식,커피/음료,또잇카페본점(TTOEATCAFE),또잇카페,4970301150,
외식,커피/음료,또잇카페본점(TTOEATCAFE),TTOEATCAFE,4970301150,
외식,커피/음료,라오나컴퍼니(주),라오나카페,3118602256,2.85E+12
외식,커피/음료,라온컴퍼니,1L 커피특별시,3411401741,
외식,커피/음료,라우스터프,라우스터프,1113792112,
외식,커피/음료,라포미,라포미,3071561921,
외식,커피/음료,라포미,LAFORME,3071561921,
외식,커피/음료,랜드유통,드림커피,2061539994,
외식,커피/음료,레플리카커피,REPLICA COFFEE,7250801477,
외식,커피/음료,레플리카커피,레플리카커피,7250801477,
외식,커피/음료,로스터리미노(roasterymino),커피달램,3031237923,
외식,커피/음료,롯데지알에스(주),엔제리너스,1068123498,1.10E+12
외식,커피/음료,루나에프엔비(주),반달커피,2738701699,1.35E+12
외식,커피/음료,루메,루메,2684100690,
외식,커피/음료,루메,LUME,2684100690,
외식,커피/음료,루브리코(Rubrico),카페에뜨,,
외식,커피/음료,루즈폴(LUZPOL),루즈폴,,
외식,커피/음료,룩앳더바리스타,룩앳더 바리스타,6043333937,
외식,커피/음료,륀에이치,륀에이치,,
외식,커피/음료,리무소커피,리무소커피,,
외식,커피/음료,마린커피로스터스,마린커피,2112595231,
외식,커피/음료,마망카페,마망카페,,
외식,커피/음료,마지막커피,마지막커피,,
외식,커피/음료,맘스츄,맘스츄러스,4043201013,
외식,커피/음료,매크로커피,매크로커피,,
외식,커피/음료,맥켄지,맥켄지커피,8710600059,
외식,커피/음료,맷차,METCHA,4621900888,
외식,커피/음료,맷차,맷차,4621900888,
외식,커피/음료,메가박스중앙(주),스템 커피,2118659478,1.10E+12
외식,커피/음료,메가박스중앙(주),STEM COFFEE,2118659478,1.10E+12
외식,커피/음료,메가보틀,메가보틀,5085600554,
외식,커피/음료,메이커다이브(주),제일구락부,6578602341,1.70E+12
외식,커피/음료,모닝커피,모닝커피,5142537504,
외식,커피/음료,모리C&B,모리커피,4832401267,
외식,커피/음료,모카컴퍼니,아이홀릭커피,6283500800,
외식,커피/음료,모카컴퍼니,Iholic Coffee,6283500800,
외식,커피/음료,몬떼비서울,MONTEBI SEOUL (몬떼비 서울),5066600372,
외식,커피/음료,몬트커피,몬트커피,,
외식,커피/음료,몬트커피,Mond cdffee,,
외식,커피/음료,묵리459,묵리459,7442300905,
외식,커피/음료,물레(MULLE),물레,1216514867,
외식,커피/음료,물레(MULLE),MULLE,1216514867,
외식,커피/음료,미드테이블,미드테이블커피,2931701502,
외식,커피/음료,미드테이블,MIDT COFFEE,2931701502,
외식,커피/음료,미콩커피본사,미콩커피,6281801312,
외식,커피/음료,밀크로지에프앤비,밀크로지,2631801508,
외식,커피/음료,바리스케이,바리스케이,,
외식,커피/음료,바리스케이,Bari’s K,,
외식,커피/음료,바소,바소카페,7733000158,
외식,커피/음료,반할커피,반할커피,6181335237,
외식,커피/음료,배달의카페,배달의카페,3623400387,
외식,커피/음료,백금당,백금당,5151501621,
외식,커피/음료,밸라다부산본점,밸라다,2771701325,
외식,커피/음료,밸라다부산본점,BELLADA,2771701325,
외식,커피/음료,범브로스(Beombros),점프,7471500952,
외식,커피/음료,범브로스(Beombros),JUMP,7471500952,
외식,커피/음료,베러댄와플협동조합,베러댄와플,4278600719,2.50E+12
외식,커피/음료,베러먼데이코리아(주),베러먼데이,4758101352,1.80E+12
외식,커피/음료,베베아뜰,베베아뜰,,
외식,커피/음료,베스트가맹거래사공인중개사사무소,캠퍼스커피,3563200578,
외식,커피/음료,베스트가맹거래사공인중개사사무소,Campus Coffee,3563200578,
외식,커피/음료,베이커리카페동백다방,동백다방,6832200753,
외식,커피/음료,별난커피,별난커피,2471200714,
외식,커피/음료,보미푸드,보미푸드,2290862485,
외식,커피/음료,봉남동커피,봉남동커피,7417100455,
외식,커피/음료,부릉카페,부릉카페,4455800392,
외식,커피/음료,브루컴퍼니,브루커피,,
외식,커피/음료,블레스롤가맹본부,블레스롤,3551100212,
외식,커피/음료,블레스롤가맹본부,Bless Roll,3551100212,
외식,커피/음료,블루빈컴퍼니(주),라떼킹,1108197344,1.10E+12
외식,커피/음료,블루빈컴퍼니(주),Latteking,1108197344,1.10E+12
외식,커피/음료,비에이블스터디(주),비에이블스터디카페,6418101148,1.10E+12
외식,커피/음료,빌리프,벨렘351,6020939736,
외식,커피/음료,빙코리아연구소,카페 빙코리아,8762901106,
외식,커피/음료,빙코리아연구소,Cafe BINGCORIA,8762901106,
외식,커피/음료,사운드빈,사운드빈,3852200956,
외식,커피/음료,사운드빈,Sound bean,3852200956,
외식,커피/음료,사운즈커피(soundscoffee),사운즈커피,7475600334,
외식,커피/음료,사운즈커피(soundscoffee),SOUNDS COFFEE,7475600334,
외식,커피/음료,사이시옷커피,사이시옷커피,5300500127,
외식,커피/음료,새콩커피,새콩커피,8830100080,
외식,커피/음료,샐러리아,샐러리아 SALARIA,8462101297,
외식,커피/음료,샬로우,샬로우커피,5302301208,
외식,커피/음료,서컴퍼니,부바스,5041677337,
외식,커피/음료,성별에프터유,성별 에이유,3462400542,
외식,커피/음료,소디스커피,소디스커피,1155900561,
외식,커피/음료,소디스커피,sodis coffee,1155900561,
외식,커피/음료,소미담,소미담,2643601034,
외식,커피/음료,소미담,SOMIDAM,2643601034,
외식,커피/음료,손커피연구소,손커피연구소,1092904435,
외식,커피/음료,솔솔컴퍼니,솔솔커피,5936000622,
외식,커피/음료,수혈컴퍼니,아아수혈,4611801344,
외식,커피/음료,슈퍼브커피랩,슈퍼브커피로스터스,5693600508,
외식,커피/음료,스위트제로(SWEETZERO),스위트제로,,
외식,커피/음료,스텝에스프레소,스텝에스프레소,,
외식,커피/음료,스텝에스프레소,STEP ESPRESSO,,
외식,커피/음료,식물학,식물학,,
외식,커피/음료,심풀(simfull),심풀,2131372207,
외식,커피/음료,썸앤썸에프앤비,더달썸 스터디카페,4103701046,
외식,커피/음료,씨이오창업,씨이오로스팅,4087043202,
외식,커피/음료,아리카페(R&D센터),파운드커피,7015000302,
외식,커피/음료,아이빅쓰리커피앤드케이스,아이빅쓰리커피앤드케이스,2213462175,
외식,커피/음료,아이빅쓰리커피앤드케이스,IBIG3 COFFEE&CASE,2213462175,
외식,커피/음료,아재커피,아재커피,5695100573,
외식,커피/음료,아키라,아키라요이,1082302301,
외식,커피/음료,아키라,AKIRAYOI,1082302301,
외식,커피/음료,아토커피랩,아토커피,3831101220,
외식,커피/음료,아틀리에빈(주),아틀리에빈,5298800381,1.70E+12
외식,커피/음료,알앤에프컨설팅,리스아라비카,1080881036,
외식,커피/음료,압구정무니(MOONI),무니,1730401945,
외식,커피/음료,압구정무니(MOONI),mooni,1730401945,
외식,커피/음료,애니커피하우스,애니커피하우스,7800202165,
외식,커피/음료,애리스커피스탠드,애리스커피스탠드,5562800958,
외식,커피/음료,야한식당,야한다방,2075600267,
외식,커피/음료,어니스트로스터리카페,어니스트,5150904286,
외식,커피/음료,어니스트로스터리카페,Honest,5150904286,
외식,커피/음료,어랏커피,어랏커피투고,4824500902,
외식,커피/음료,어보브(ABOVE),어보브,6192063388,
외식,커피/음료,어보브(ABOVE),ABOVE,6192063388,
외식,커피/음료,언더커피,언더커피,3073900857,
외식,커피/음료,언더커피,under coffee,3073900857,
외식,커피/음료,언빌리버블,언빌리버블,3443700774,
외식,커피/음료,언빌리버블,unbeliebubble,3443700774,
외식,커피/음료,에그필(eggfill),에그필카페,5634900723,
외식,커피/음료,에브리커피코리아,Every Coffee,2342001503,
외식,커피/음료,에브리커피코리아,에브리커피,2342001503,
외식,커피/음료,에스시(SC)월드와이드,24시무인 셀프카페,1171219547,
외식,커피/음료,에스이커피,에스이커피,5672500656,
외식,커피/음료,에스이커피,SE COFFEE,5672500656,
외식,커피/음료,에스티컴퍼니(ST.company),몰타,3274100664,
외식,커피/음료,에스프레소코리아(주),보니또커피,2118670997,1.10E+12
외식,커피/음료,에쏘피리언스,에쏘피리언스,,
외식,커피/음료,에이원인터컴(주),호이안로스터리,1418125602,2.85E+12
외식,커피/음료,에이피씨(주),아필코,4248800811,2.00E+12
외식,커피/음료,에이피씨(주),APILCO,4248800811,2.00E+12
외식,커피/음료,에프씨푸드(FCFOOD),플루800,5150904267,
외식,커피/음료,엑스엑스커피메이커경희대,엑스엑스 커피메이커,,
외식,커피/음료,엘아르카,엘아르카,5150732279,
외식,커피/음료,엠아이비코리아,카페홍,2231600680,
외식,커피/음료,엠아이비코리아,CAPHE HOANG,2231600680,
외식,커피/음료,엠에스푸드,엠에스푸드,2282800577,
외식,커피/음료,여기Cafe,화채업자,7690400392,
외식,커피/음료,역세권,역세권,,
외식,커피/음료,연두커피인터내셔날(주),드립앤더치,1058769116,1.10E+12
외식,커피/음료,열혈카페,열혈카페,3901401743,
외식,커피/음료,"예스유캔에프앤비(Yes,youcanF&B)(캔카페)",캔카페,,
외식,커피/음료,옐로우팜,옐로우팜,7500801658,
외식,커피/음료,옐로우팜,YELLOW FARM,7500801658,
외식,커피/음료,오늘도뚠뚠,오늘도뚠뚠,,
외식,커피/음료,오니와플,오니와플,5071438514,
외식,커피/음료,오제뉴어리,요거트판다,7803500374,
외식,커피/음료,오토카페(AUTOCAFE),오토카페,,
외식,커피/음료,오토카페(AUTOCAFE),AUTO CAFE,,
외식,커피/음료,오페라빈에스프레소바,오페라빈 에스프레소바,5800102291,
외식,커피/음료,오프로스터리,오프로스터리,6550201967,
외식,커피/음료,올댓커피보넷길점,올댓커피,,
외식,커피/음료,올디스커피ALLTHISCOFFEE,올디스커피 ALL THIS COFFEE,3657300385,
외식,커피/음료,워너커피,워너커피,5633900821,
외식,커피/음료,워너커피,WANNA COFFEE,5633900821,
외식,커피/음료,윌스토리,윌스토리,3013973935,
외식,커피/음료,유디저브&발아커피(youdeserve&발아커피),유디저브&발아커피,8502300874,
외식,커피/음료,유로스컴퍼니,유로스커피 로스터스,1741501338,
외식,커피/음료,유한회사온카페,CAFE ONRY,4638702063,2.00E+12
외식,커피/음료,이음프랜차이즈,커피머피,6264200651,
외식,커피/음료,인터베이스,베라오커피,1071131682,
외식,커피/음료,일리터맥스본점,1L 맥스커피,2052738772,
외식,커피/음료,일월십사일,일월십사일,8271301442,
외식,커피/음료,일월일일에프앤비,일월일일 커피하우스,,
외식,커피/음료,일커피(주),일커피,4258100912,1.10E+12
외식,커피/음료,일커피(주),iL COFFEE,4258100912,1.10E+12
외식,커피/음료,자이콥21,자이콥21,,
외식,커피/음료,장미카페,장미카페,8643700958,
외식,커피/음료,재영홀딩스,컬러인커피,4021586042,
외식,커피/음료,정글비,정글비,6366500415,
외식,커피/음료,정글비해운대점,내림,7133100774,
외식,커피/음료,제로3커피로스터스,A LOT TO GO,6063037016,
외식,커피/음료,제로3커피로스터스,어랏투고,6063037016,
외식,커피/음료,제이에스컴퍼니,카페두지익스프레스,5943100867,
외식,커피/음료,제이엠트렌드,후식,7805500367,
외식,커피/음료,제이엠트렌드,WHO SEEK,7805500367,
외식,커피/음료,조이풀컴퍼니(주),카페글렌,1228605560,1.20E+12
외식,커피/음료,주명연구개발,익스브루,5100893259,
외식,커피/음료,지니프레쉬,지니프레쉬,6680602387,
외식,커피/음료,차차커피코,차차커피코,4130593525,
외식,커피/음료,천미리커피,천미리,5512700882,
외식,커피/음료,청담커피,청담커피,1710102743,
외식,커피/음료,청솔로9가맹본부,청솔로9,4740901090,
외식,커피/음료,카페(Cafe)길우낭월점,카페 길우,3853800544,
외식,커피/음료,"카페,달조리법(cafe,달조리법)","카페,달조리법",8875800295,
외식,커피/음료,카페109,Cafe109(카페109),3560601355,
외식,커피/음료,카페골드컵스,카페골드컵스,,
외식,커피/음료,카페달링,카페달링,8612300461,
외식,커피/음료,카페레게노,카페레게노,6431501251,
외식,커피/음료,카페로즈비카,카페로즈비카,2362100055,
외식,커피/음료,카페마엔코,카페마엔코,1480101986,
외식,커피/음료,카페마이플레이스,트루먼커피,7492700418,
외식,커피/음료,카페마트(주),카페일루이스,4098606729,2.00E+12
외식,커피/음료,카페사우스폴,사우스폴,,
외식,커피/음료,카페사우스폴,South Pole,,
외식,커피/음료,카페수르,카페수르,1076300927,
외식,커피/음료,"카페안시,스튜디오안시","카페안시,스튜디오안시",,
외식,커피/음료,카페알앤비(CafeR&B스타샌드),카페알앤비,7771501554,
외식,커피/음료,카페알앤비(CafeR&B스타샌드),CAFE R&B,7771501554,
외식,커피/음료,카페여기,카페여기,,
외식,커피/음료,카페은,실버라운지,3222500922,
외식,커피/음료,카페은,SILVER lounge,3222500922,
외식,커피/음료,카페이수페,이수페,4790101240,
외식,커피/음료,카페이저,카페이저,,
외식,커피/음료,카페일리터,"오늘도, 카페일리터",8251100235,
외식,커피/음료,카페코나퀸즈(주),카페코나퀸즈,1018677975,1.10E+12
외식,커피/음료,카페콘크리트,카페 콘크리트,5491200930,
외식,커피/음료,카페플러스82,+82 coffee,1142178952,
외식,커피/음료,칸토(KANTO),칸토,7824100634,
외식,커피/음료,칸토(KANTO),KANTO,7824100634,
외식,커피/음료,캔다방,캔다방,8203800839,
외식,커피/음료,킹사이즈커피,킹사이즈커피,6714700689,
외식,커피/음료,킹스빈코리아,킹스빈,6364800062,
외식,커피/음료,킹프레소,킹프레소,6092651193,
외식,커피/음료,태산CoffeeCompany,태산커피,3812601043,
외식,커피/음료,태영에프앤비(주),주커피,2148898213,1.10E+12
외식,커피/음료,텅스테이지,카페텅,5305600420,
외식,커피/음료,텅스테이지,Cafe Tung,5305600420,
외식,커피/음료,테스터,TESTER COFFEE,8881701654,
외식,커피/음료,테스터,테스터커피,8881701654,
외식,커피/음료,테이큰커피,테이큰커피,5092700071,
외식,커피/음료,토리스타씨앤에스(toristarC&S),토리스타특별한커피,4943300218,
외식,커피/음료,투썸플레이스(주),투썸플레이스,4048601054,1.10E+12
외식,커피/음료,투에스제이컴퍼니,꺼내먹어요,,
외식,커피/음료,트러스트F&B(TRUSTF&B),트러스트 스페셜티 커피,4713401133,
외식,커피/음료,티스쿨,T.SCHOOL,8910701200,
외식,커피/음료,퍼즈10,Pause 10',8821800940,
외식,커피/음료,펀구공카페(fungoogongcafe),펀구공카페,8210300484,
외식,커피/음료,페어런츠,페어런츠,2742600824,
외식,커피/음료,펠어커피,펠어커피,2484600288,
외식,커피/음료,폴레토,FOLLETTO,,
외식,커피/음료,폴프랭크카페코리아(주),폴프랭크카페,5208101744,1.10E+12
외식,커피/음료,푸드박스스토어,"붕어네, 커피",,
외식,커피/음료,한국커피평가원㈜,카페 70°C,1318672345,1.70E+12
외식,커피/음료,한선생커피,한선생커피,,
외식,커피/음료,한선생커피,COFFEE MASTER HAN,,
외식,커피/음료,한일인터내셔널(주),스몰굿,6068603357,1.80E+12
외식,커피/음료,해쉬커피본점,디알해쉬커피,8733500638,
외식,커피/음료,핸드메이드,핸드메이드,1440155461,
외식,커피/음료,헤이트먼데이,헤이트먼데이,2115005935,
외식,커피/음료,헤이트먼데이,HATE MONDAY,2115005935,
외식,커피/음료,헤일리스커피,헤일리스커피,8303500344,
외식,커피/음료,협동조합인재개발뱅크,인재 36.5도 까페,2318700342,2.74E+12
외식,커피/음료,황군통상,따브루커피,1252579283,
외식,커피/음료,히든오아시스,히든오아시스,3021101987,
외식,커피/음료,히든오아시스,HIDDENOASIS,3021101987,
외식,패스트푸드,(주)88에프엔비,88시장버거,,
외식,패스트푸드,(주)고맨드컴퍼니,고맨드버거,4738702279,1.94E+12
외식,패스트푸드,(주)골든하인드,세인트그릴,1388700801,1.10E+12
외식,패스트푸드,(주)골든하인드,SAINT GRILL,1388700801,1.10E+12
외식,패스트푸드,(주)글로비,비스트로피자,7148801260,1.70E+12
외식,패스트푸드,(주)긱스에프앤비,불리스뉴욕핫도그,5398701207,1.31E+12
외식,패스트푸드,(주)나인맨즈푸드,회기버거,1298694934,1.10E+12
외식,패스트푸드,(주)나인맨즈푸드,HOEGI BURGER,1298694934,1.10E+12
외식,패스트푸드,(주)뉴욕푸드,타임즈 핫도그,6568102061,1.10E+12
외식,패스트푸드,(주)대경글로벌,버거요,6178625797,1.80E+12
외식,패스트푸드,(주)대경글로벌,BURGER YO,6178625797,1.80E+12
외식,패스트푸드,(주)더제이케이푸드스토리,키친박스,1138669236,1.10E+12
외식,패스트푸드,(주)데일리셔스,샌드워크,2918702508,1.10E+12
외식,패스트푸드,(주)디에스푸드,고스트치킨,2158660958,1.10E+12
외식,패스트푸드,(주)마일리,마일리,8638101700,1.35E+12
외식,패스트푸드,(주)마일리,miley,8638101700,1.35E+12
외식,패스트푸드,(주)맘스터치앤컴퍼니,맘스터치 치킨전문점,6768600102,1.10E+12
외식,패스트푸드,(주)메이젠,메이젠,7128601329,1.20E+12
외식,패스트푸드,(주)모스버거코리아,모스버거,2208826499,1.10E+12
외식,패스트푸드,(주)백년의약속,백년지쿡,,
외식,패스트푸드,(주)버거스올마이티,버거스올마이티,6918602147,1.80E+12
외식,패스트푸드,(주)본투랩,빌리언박스,8198701933,1.31E+12
외식,패스트푸드,(주)비비앤,도니버거,1058781293,1.10E+12
외식,패스트푸드,(주)비케이알,버거킹,1018676277,1.10E+12
외식,패스트푸드,(주)비케이알,Burger King,1018676277,1.10E+12
외식,패스트푸드,(주)비티에프엔씨,791버거트럭,3418602126,2.34E+12
외식,패스트푸드,(주)석봉토스트,석봉토스트,1088176671,1.10E+12
외식,패스트푸드,(주)솔푸드,아띠몽,2248600819,1.45E+12
외식,패스트푸드,(주)수혁,뉴욕버거,3058196337,1.60E+12
외식,패스트푸드,(주)쉐프코리아,루이스버거,2178134844,1.10E+12
외식,패스트푸드,(주)스테프코리아,스테프핫도그,2148640376,1.10E+12
외식,패스트푸드,(주)스테프코리아,STEFF HOTDOG,2148640376,1.10E+12
외식,패스트푸드,(주)씽크리에이티브,버거베어,8148101479,1.10E+12
외식,패스트푸드,(주)안다에프엔비,잇샌드,7808802117,2.00E+12
외식,패스트푸드,(주)안다에프엔비,itsand,7808802117,2.00E+12
외식,패스트푸드,(주)안스푸드,버거운버거,1428800544,1.62E+12
외식,패스트푸드,(주)안스푸드,BURGER EUN BURGER,1428800544,1.62E+12
외식,패스트푸드,(주)알볼로에프앤씨,목동버거,1178173358,1.10E+12
외식,패스트푸드,(주)정직한스푼,오지버거,1768601917,1.36E+12
외식,패스트푸드,(주)제이에스앤씨,죠샌드위치앤커피,1078617204,1.10E+12
외식,패스트푸드,(주)제이제이푸드시스템,에그바른,,
외식,패스트푸드,(주)케이에프더블유,버거세상,8668801784,1.10E+12
외식,패스트푸드,(주)켈리,켈리토스트카페,2558702195,1.10E+12
외식,패스트푸드,(주)코브라독스,코브라독스,5488701948,1.10E+12
외식,패스트푸드,(주)크리츠에프앤비,크리츠,4718102228,1.10E+12
외식,패스트푸드,(주)크리츠에프앤비,kreats,4718102228,1.10E+12
외식,패스트푸드,(주)태정,위키드보이즈,2278123887,1.34E+12
외식,패스트푸드,(주)태정,WICKED BOYS,2278123887,1.34E+12
외식,패스트푸드,(주)텐핑거,텐핑거,3108802349,1.10E+12
외식,패스트푸드,(주)텐핑거,10finger,3108802349,1.10E+12
외식,패스트푸드,(주)푸드넷시스템,토스피아,1068644917,1.10E+12
외식,패스트푸드,(주)프랭크에프앤비,프랭크버거,1308676090,1.21E+12
외식,패스트푸드,(주)해냄,바겟버거,6258601215,1.34E+12
외식,패스트푸드,(주)해냄,BAGUETTE BURGER,6258601215,1.34E+12
외식,패스트푸드,(주)호봉푸드시스템,호봉토스트,1108169945,1.10E+12
외식,패스트푸드,(주)힘난다,힘난다버거,7438100222,1.10E+12
외식,패스트푸드,666버거,666 BURGER,7591700624,
외식,패스트푸드,KOOPJA,KOOPJA,1283802838,
외식,패스트푸드,KOOPJA,꿉자,1283802838,
외식,패스트푸드,고맨드버거(GourmandBurger),고맨드버거,,
외식,패스트푸드,궤도에오르다,궤도에오르다,,
외식,패스트푸드,글래드투미츄가맹본부,글래드버거,5424600652,
외식,패스트푸드,기프트버거,기프트버거,7970701494,
외식,패스트푸드,내추럴스토리,Chopt 샌드위치,2591001876,
외식,패스트푸드,니꾸킹버거(NIKUKINGBURGER),니꾸킹버거,6390202213,
외식,패스트푸드,니꾸킹버거(NIKUKINGBURGER),NIKUKING BURGER,6390202213,
외식,패스트푸드,"델리랩,여우넷",델리랩,3053035468,
외식,패스트푸드,"델리랩,여우넷",Delilab,3053035468,
외식,패스트푸드,라이징스타(주),왓더버거,6238602047,2.34E+12
외식,패스트푸드,라이크어시네마,라이크어시네마,1973000941,
외식,패스트푸드,리앙푸드코리아(주),리앙크리스피롤,6948701862,1.10E+12
외식,패스트푸드,리앙푸드코리아(주),LIANG CRISPYROLL,6948701862,1.10E+12
외식,패스트푸드,마그네이트코리아,스탠바잇버거,6510501350,
외식,패스트푸드,마녀식탁,마녀돈앤파스타,2475600095,
외식,패스트푸드,물댄동산,버거프레클리,,
외식,패스트푸드,미국식압구정점,미국식,2352801332,
외식,패스트푸드,바게뜨양동의대점,바게뜨양,2550201694,
외식,패스트푸드,버거15,버거15,5223700812,
외식,패스트푸드,버거15,BURGER15,5223700812,
외식,패스트푸드,버거맘영남대점,버거맘,3506800297,
외식,패스트푸드,버거비앤비,버거 비앤비,1787200426,
외식,패스트푸드,버거월드,버거월드,7374700539,
외식,패스트푸드,버거타운(Burgertown),버거타운,1516000409,
외식,패스트푸드,버거타운(Burgertown),BURGERTOWN,1516000409,
외식,패스트푸드,벅스리아푸드시스템,벅스리아,3052945617,
외식,패스트푸드,벅터치,벅터치,3251501595,
외식,패스트푸드,브리즈번버거앤비어,브리즈번버거앤비어,7234500685,
외식,패스트푸드,빠띠쁘레,빠띠쁘레,6300501144,
외식,패스트푸드,샌드위치위드샐러드,샌드위치 위드 샐러드,2873500967,
외식,패스트푸드,심스버거,심박사라이스버거,4166600346,
외식,패스트푸드,쑤와리질러홍천점,쑤와리질러,1611601305,
외식,패스트푸드,씨에이푸드,코코살사버거앤타코,4242501284,
외식,패스트푸드,아이가릿버거,아이가릿버거,6983400821,
외식,패스트푸드,에밀리F&B,아이엠에밀리,2161374918,
외식,패스트푸드,오제이푸드,크레이지번,7526600413,
외식,패스트푸드,우리푸드시스템,피치버'S,3500400859,
외식,패스트푸드,원유통뉴욕보틀,뉴욕보틀,6212137731,
외식,패스트푸드,윈앤럭,투핸즈업버거,7290901684,
외식,피자,(주)7번가사람들,7번가피자,6078193686,1.80E+12
외식,피자,(주)LCM푸드,레꼬마 피자&타코,4438701959,1.36E+12
외식,피자,(주)가치엔제이,남자피자,1148724132,1.10E+12
외식,피자,(주)고피자,고피자,5718700783,1.10E+12
외식,피자,(주)고피자,GOPIZZA,5718700783,1.10E+12
외식,피자,(주)그린푸드존,피자빅,1268657338,1.36E+12
외식,피자,(주)나눔프랜차이즈,수타피자,6178197113,1.80E+12
외식,피자,(주)낙원그룹,낙원스낵,3168600777,1.10E+12
외식,피자,(주)내추럴플로우,피자플렉스,2238601950,1.10E+12
외식,피자,(주)네오에프앤비,네오피자,4468700599,1.70E+12
외식,피자,(주)더오랩,피자오,5898601355,1.10E+12
외식,피자,(주)더오랩,PIZZA O,5898601355,1.10E+12
외식,피자,(주)더온에프앤비,자가제빵 선명희피자,4408600371,1.10E+12
외식,피자,(주)더줌상회,2피자1치킨상회,1338145704,1.70E+12
외식,피자,(주)도브라더스,드래곤스퀘어디트로이트피자,,
외식,피자,(주)도시픽,도시피자,1878801890,1.10E+12
외식,피자,(주)도시픽,CITY PIZZA,1878801890,1.10E+12
외식,피자,(주)디오피피,도프피자베이커스,4688602436,1.10E+12
외식,피자,(주)레드캡,빨간모자피자,2148873959,1.10E+12
외식,피자,(주)리치빔,피자나라 치킨공주(피나치공),2158197483,1.10E+12
외식,피자,(주)멀티푸드시스템,Port' Albs 피자굼터,1428113360,1.35E+12
외식,피자,(주)바로쿡,피자 피크,2898701302,1.70E+12
외식,피자,(주)바로쿡,Pizza Peak,2898701302,1.70E+12
외식,피자,(주)반올림식품,반올림피자샵,2988600407,1.70E+12
외식,피자,(주)붐파트너스,붐피자,6858602332,1.10E+12
외식,피자,(주)붐파트너스,BOOM PIZZA,6858602332,1.10E+12
외식,피자,(주)비토랩,피자 비토랩,1698801529,1.80E+12
외식,피자,(주)서오릉에프앤비,서오릉피자,5888102190,1.10E+12
외식,피자,(주)스칼라,수피자,4468100603,1.20E+12
외식,피자,(주)스타푸드코리아,킹스타피자,4308100025,1.10E+12
외식,피자,(주)승탁에프앤비,빵위에 치즈 피자앰플러,1598801992,1.10E+12
외식,피자,(주)신성마을,피자빙고,5038170611,1.70E+12
외식,피자,(주)씨에이치컴퍼니,피자스쿨,5038197890,1.70E+12
외식,피자,(주)씨에프씨,포르타나,5158600544,1.80E+12
외식,피자,(주)씨에프씨,PORTANA,5158600544,1.80E+12
외식,피자,(주)아메리칸에프엔씨(AmericanF&C),아메리칸피자,2348701694,2.00E+12
외식,피자,(주)아진에프에스,임실치즈피자,3628101191,2.10E+12
외식,피자,(주)에버리치에프앤비,피자오리진,1078634033,1.10E+12
외식,피자,(주)에스엠식품,더블피자알통치킨,3728601849,1.80E+12
외식,피자,(주)에스이티아이,피제리아라르도,5558101323,1.80E+12
외식,피자,(주)에쎄르,헬로치자,1088162352,1.10E+12
외식,피자,(주)엔케이로지스틱스,임실N치즈피자,4028168262,2.10E+12
외식,피자,(주)엘시네,EL시네화덕피자&amp;커피,8048601614,1.10E+12
외식,피자,(주)엠앤엠푸드,피자바게트,6208802168,1.91E+12
외식,피자,(주)엠피대산,미스터피자,2148193179,1.10E+12
외식,피자,(주)영구스피자,영구스피자,1348639141,1.31E+12
외식,피자,(주)오구본가,오구쌀피자,1308646596,1.21E+12
외식,피자,(주)오리지널시카고피자,오리지널시카고,1058800701,1.10E+12
외식,피자,(주)와썹브로,피자와썹,4608602349,1.80E+12
외식,피자,(주)왕손,왕손피자,8828801786,1.10E+12
외식,피자,(주)웰가코리아,하늘보리피자,5038192065,1.70E+12
외식,피자,(주)웰빙을만드는사람들,포피스피자,1178167502,1.10E+12
외식,피자,(주)위스피크푸드,용피자 1인피자,6708701454,1.36E+12
외식,피자,(주)유로코푸드,유로코피자,2418701353,1.31E+12
외식,피자,(주)유로코푸드,EUROKO PIZZA,2418701353,1.31E+12
외식,피자,(주)윤검푸드,윤검푸드 봉수아피자,3268101176,1.75E+12
외식,피자,(주)이트렌디,노모어피자,4248701415,1.10E+12
외식,피자,(주)일구팔구에프앤비(1989F&BCO.LTD),피자1989,,
외식,피자,(주)제이피케이컴퍼니,오르새피자,1538100623,1.10E+12
외식,피자,(주)차앤컴퍼니,피자릿,8538802244,1.35E+12
외식,피자,(주)청담에프앤비,청담피자,3978602129,1.60E+12
외식,피자,(주)케이프렌즈,강정구의 피자생각,1400415788,1.36E+12
외식,피자,(주)코스모월드,코스모피자,6418801259,1.10E+12
외식,피자,(주)타베코리아,피자덕후,6058701616,1.31E+12
외식,피자,(주)트렌차이즈,티프리피자,7648600355,1.10E+12
외식,피자,(주)트렌차이즈,T-FREE PIZZA,7648600355,1.10E+12
외식,피자,(주)티엠드,오늘은피자,5188700399,1.36E+12
외식,피자,(주)파파밸리,파파밸리피자,1068661876,1.10E+12
외식,피자,(주)프레드피자,프레드피자,8918802080,1.80E+12
외식,피자,(주)피스앤피스,치즈웨이브,5378800873,1.10E+12
외식,피자,(주)피스앤피스,cheese Wave,5378800873,1.10E+12
외식,피자,(주)피자꾼,피자꾼,1068714332,1.10E+12
